categorie;nom_recette;ingredients;preparation;nb_etape
entree;Cake chorizo poivron feta;"['150 g de farine  ', '3 oeuf  ', '1 sachet de levure  ', '20 cl de lait  ', ""1/2 sachet d'emmental râpé "", '1 paquet de feta  ', '1 poivron rouge  ', '24 tranche de chorizo  ', 'Poivre  ']"; Préchauffez le four à 200°C (thermostat 6-7). Mélangez les œufs, le lait, la farine et la levure avec un batteur ou au fouet jusqu'à obtention d'une pâte homogène. Ajoutez l'emmental  râpé, la feta et le poivron coupés en petits dés et les tranches de chorizo coupées en 2 ou en 4. Poivrez et ajoutez éventuellement des épices. Versez dans un moule à cake huilé et enfournez pour 40 minutes de cuisson. Laissez refroidir avant de servir.;6
entree;Mousse de foie de volaille;['300 g de foie de volaille ', '2 échalote hachées finement ', '150 g de beurre  ', '1/2 jus de citron  ', '1 cuillère à café de sel  ', '1 cuillère de thé de thym ', '1 cuillère à soupe de cognac ou whisky ', '1 cuillère à soupe de poivre vert au naturel ', 'Poivre  ', 'Sel  ']; Dénerver les foies. Dans une poêle, faire fondre les échalotes dans une cuillère à  soupe de beurre. Ajouter les foies et le thym. Laisser refroidir. Mixer les foies, avec le citron et l'alcool, saler et poivrer légèrement. Ajouter le poivre vert et mélanger. Laisser reposer environ 3 heures au frigo. Ce foie peut être fait la veille, couvrir alors avec un papier film. Servir avec des toasts tièdes.;9
entree;Tourte lorraine;"['1 pâte à tarte brisée ', '1 pâte feuilletée  ', ""300 g d'échine de porc  "", '300 g de veau  ', '1 oignon  ', '2 échalote  ', ""4 gousse d'ail  "", '1/2 bouteille de vin blanc ou rouge (ou vin gris de Toul, typique de la région, sinon un Tokay pinot gris est très bien) ', '2 oeuf  ', 'Crème fraîche  ', 'Poivre  ', 'Sel  ']"; Marinade 24 ou 48 heures : La viande est coupée en cubes d'1 cm de côté au plus. La faire mariner dans le vin en y ajoutant oignon, échalotes et ail coupés en gros morceaux pour pouvoir les enlever au moment de la cuisson (on peut éventuellement laisser l'ail et l'échalote, mais il faut les recouper, personnellement je ne les laisse pas craignant les allergiques à ces ingrédients). Foncer la tourtière de la pâte brisée, y disposer la viande essorée dans un torchon, recouvrir de la pâte feuilletée, coller les bords des deux pâtes en les pressant, badigeonner la pâte d'oeuf battu, pour qu'elle dore, faire une cheminée au centre et des croisillons avec la pointe d'un couteau. Faire cuire 30 minutes à 200°C (thermostat 6-7) puis 25 minutes à 180°C (thermostat 6). 10 minutes avant la fin de cuisson, verser 1 oeuf battu avec 2-3 cuillères à soupe de crème fraîche dans la cheminée.;6
entree;Terrine de faisan aux noisettes entières;"['1 faisan  ', '150 g de lard gras ', '150 g de lard de poitrine ', '10 cl de porto  ', '10 cl de cognac  ', '4 échalote  ', ""2 jaune d'oeuf  "", '100 g de noisette mondées ', '3 feuille de laurier  ', 'Poivre  ', 'Sel  ', '3 cuillère à soupe de quatre-épices  ', '1 pincée de marjolaine  ', 'Barde de lard  ']"; La veille : Désossez complètement le faisan. Découpez la chair en dés et mettez de côté quelques belles lanières de filets. Détaillez également le lard de poitrine et le lard gras en dés. Assaisonnez ces viandes (sel, poivre, 4 épices, marjolaine, feuilles de laurier). Versez le porto et le cognac. Laissez macérer au frais jusqu'au lendemain. Le jour même : Préchauffez le four à 180°C (thermostat 6). Hachez les viandes - sauf les lanières de filets. Hachez les échalotes. Mélangez les deux ingrédients hachés ensemble puis incorporez les jaunes d'oeuf et les noisettes. Dans une terrine, disposez les bardes de lard. Placez les filets au milieu puis remplissez la terrine de farce. Posez  le laurier sur le dessus et recouvrez avec de la barde.  Enfournez au bain-marie pour 1 heure de cuisson. Attendez 1 ou 2 jour(s) avant de déguster. Sortez la terrine du réfrigérateur 1h avant la dégustation.;9
entree;Velouté de pommes de terre;['8 pomme de terre à purée ', '2 oignon  ', '2 cuillère à soupe de farine ou de maïzena ', 'Crème fraîche (20 cl au moins) ', 'Herbes  ', 'Poivre  ', 'Sel  ']; Epluchers les pommes de terre. Couper les oignons en quatre et les pommes de terres en morceaux. Mettre le tout à revenir dans un faitout. Couvrir d'eau et laisser cuire à fau moyen. Quand les pommes de terre sont cuites, ajouter la farine (ou la maïzena), les herbes de votre choix et une bonne dose de crème fraîche. Mixer le tout. Servir chaud.;4
entree;Pâté de Lièvre;['1 lièvre dépecé ', '500 g de porc  ', '1 kg de lard entrelardé ', '500 g de rôti de veau  ', 'Couenne de porc ', '6 échalote  ', '1 citron  ', 'Thym  ', 'Laurier  ', 'Clou de girofle  ', '2 oeuf (1 entier + 1 jaune) ', '75 cl de vin de Bourgogne ', '1 muscade  ', '12 g de sel par kilo de viande (lièvre + viandes) ', 'Poivre selon goût ', '5 cl de cognac  ']; Préchauffer le four à 190°C (thermostat 6-7). Hacher les viandes, couper les échalotes en fines lamelles, ajouter les oeufs, la noix de muscade râpée (selon goût), saler, poivrer. Répartir dans les terrines, disposer une couenne de porc, côté gras sur la viande. Faire cuire au bain marie au four dans des terrines fermées pendant 2 heures. Découvrir ensuite les terrines et continuer la cuisson pendant 15 à 20 minutes pour former une croûte. Décorer avec rondelle de citron, thym, laurier, clous de girofle. Mettre au frais 3 jours avant de déguster.;7
entree;Curry de chou-fleur;['1 oignon  ', '1 chou-fleur  ', '2 carotte  ', '2 pomme de terre  ', '30 g de beurre  ', '1 cuillère à soupe de curry en poudre ', '2 cuillère à soupe de concentré de tomates  ', '30 cl de lait de coco  ', 'Sel  ']; Hacher l'oignon, émincer les carottes en très fines rondelles, couper les pommes de terre en petits dés et diviser le chou-fleur en petits bouquets. Faire fondre l'oignon dans le beurre, saupoudrer de curry, ajouter le concentré de tomate, les pommes de terre et verser le lait de coco. Couvrir et laisser mijoter durant 20 minutes. Ajouter les carottes et le chou-fleur, poursuivre la cuisson environ 15 minutes. Servir avec du riz basmati.;5
entree;Pâtes à la ricotta;['100 g de ricotta  ', 'Poivre  ', 'Sel  ', '100 g de pâtes  '];" On écrase la ricotta dans une assiette, on y ajoute du sel et du poivre.  Moi, je couvre avec cette-ci le pot de l'eau pour les pâtes pour faire chauffer la ricotta très doucement.  Quand l'eau est en ébullition, on continue avec les pâtes comme d'habitude. On peut délayer la ricotta avec deux cuillères d'eau chaude.  Quand les pâtes sont ""al dente"" on les égoutte et les mélange avec la ricotta.";4
entree;Terrine de poulet et lard fumé;['500 g de blanc de poulet cru (au magret de canard ou escalope de dinde) ', '500 g de chair à saucisse nature ', '12 fine tranche de lard fumé (1/2 cm d’épaisseur) ', '1 oignon moyen ', '1 échalote  ', '3 branche de persil  ', '1 oeuf  ', '2 cuillère à soupe de marc (ou cognac) ', '1 brin de thym  ', '3 feuille de laurier  ', 'Farine  ']; Éplucher et hacher l’oignon, l’échalote et le persil. Mettre le hachis dans un saladier avec la chair à saucisse, la moitié de thym effeuillé, l’œuf entier, le marc, sel-poivre. Bien mélanger le tout avec une fourchette. Escaloper les blancs de poulet. Préchauffer le four à 200°C (thermostat 6-7). Étaler au fond d’une terrine le tiers de la farce, disposer au dessus une couche de lard fumé puis une couche de poulet (la moitié du poulet) puis à nouveau de lard. Recouvrir avec un deuxième tiers de la farce, puis une couche de lard, le reste de poulet, et une couche de lard. Finir avec le troisième tiers de farce. Effeuiller le reste de thym et ajouter quelques feuilles de lauriers sur le dessus. Fermer le plat à terrine et souder le couvercle avec un mélange de farine délayée dans de l’eau. Enfourner au four le plat à terrine au bain-marie. Compter 1h30 de cuisson. Laisser ensuite refroidir la terrine, le cas échéant, en ayant enlevé auparavant un peu du jus de cuisson qui s’est formé la mettre ensuite au frais un ou deux jours. Facultatif : à la sortie du four, préparer de la gelée avec ½ sachet de gelée et l’ajouter au jus de cuisson.;12
entree;Avocats farcis à la créole;['2 avocat  ', '1 boîte de crabe ou 10 bâtonnets de surimi ', '30 g de riz cuit ', '4 cuillère à soupe de mayonnaise  ', '1 cuillère de moutarde  ', '1 cuillère à soupe de ketchup  ', 'goutte de tabasco  ', 'Oignon verts ', 'Ciboulette  ', 'Poivre  ', 'Sel  ']; Mélangez la moutarde avec la mayonnaise. Salez, poivrez. Versez le jus du citron. Ajoutez le ketchup et le tabasco. Ouvrez les avocats en deux. Otez la chair délicatement puis coupez-la en dés. Dans un saladier, rassemblez les dés d'avocats, les miettes de crabe ou de surimi, la sauce et le riz. Garnissez chaque demi-avocats et parsemez-les avec les oignons verts finement ciselés, de la ciboulette ou des miettes de crabe.;8
entree;Salade de lentilles au saumon fumé;"['1 kg de lentilles en conserve ', '1 cuillère à soupe de moutarde  ', ""3 cuillère à soupe d'huile de tournesol  "", '1 cuillère à soupe de vinaigre de framboise  ', '2 échalote grises ', '4 tranche de saumon fumé  ', 'Ciboulette  ']"; Rincer les lentilles et les égoutter. Les faire chauffer quelques minutes au micro-ondes (elles doivent être tièdes). Préparer une sauce à salade avec moutarde blanche, huile de tournesol, et vinaigre de framboise (primordial) ! Eplucher et couper les échalotes grises. Mettre la sauce sur les lentilles encore tièdes, avec les échalotes. Dresser sur les assiettes. Couper les tranches de saumon en lamelles. Disposer les lamelles de saumon sur chaque assiette, avec quelques brins de ciboulette.;6
entree;Tarte chorizo / poivrons;['1 fond de tarte ', '1/2 chorizo doux ', '1 poivron rouge  ', '1 échalote  ', '2 oeuf  ', '30 cl de crème liquide  ', '50 g de fromage râpé  '];" Couper le chorizo en dés. Ouvrir et épépiner le poivron rouge; le couper en petits dés. Peler et couper l'échalote. Faire revenir l'échalote dans une poêle, avec un peu de matière grasse.  Dès qu'elle a pris de la couleur, ajouter le poivron et le chorizo; laisser cuire sur feu doux. Préchauffer le four à 210°C (thermostat 7). Pendant ce temps, tapisser un moule à tarte avec la pâte. Dans un saladier, battre les 2 oeufs, ajouter la crème; saler et poivrer modérément. Disposer la préparation chorizo/poivrons sur le fond de tarte; et recouvrir du mélange oeufs/crème. Parsemer avec le fromage râpé. Enfourner 30 min maximum.";10
entree;CREME DE TOMATES (Potage);"['4 tomate moyennes ', '2/3 pomme de terre moyennes type Bintje ', '1 oignon  ', ""1 gousse d'ail  "", '2 cuillère à soupe de crème fraîche  ', '1 cuillère à soupe de persil haché ', '40 g de beurre  ', ""1/2 l d'eau  "", 'Poivre  ', 'Sel  ']"; Eplucher la gousse d'ail. Eplucher l'oignon et le couper en rondelles.  Couper les tomates en 4 morceaux. Eplucher et laver les pommes de terre, les couper en morceaux.  Mettre tous ces ingrédients dans une casserole et recouvrir d'eau. Saler et porter à ébullition à feu moyen. Laisser mijoter à couvert 30 mn. Pendant ce temps, effeuiller le persil et le hacher, le réserver.  Passer le potage au moulin à légumes au-dessus et délayer la crème fraîche en réchauffant la soupe jusqu'à ébullition.  Retirer du feu.  Ajouter le morceau de beurre.  Verser dans une soupière chaude. Donner 2 à 3 tours de moulin à poivre et saupoudrer de persil haché.;7
entree;Tarte chèvre miel;['1 rouleau de pâte brisée  ', '6 tranche de bûche de chèvre  ', '1 poignée de gruyère râpé  ', '1 oignon  ', '3 cuillère à soupe de miel  ', '10 cl de crème fraîche liquide  ']; Piquer la pâte brisée avec une fourchette et l'enfourner à 200°C, thermostat 6-7, environ 10 min. Pendant ce temps, couper l'oignon en dés et le faire suer à l'huile d'olive dans une poêle. Quand les oignons ont bien blondis, y ajouter la crème. Lorsque la pâte commence à dorer, la sortir du four et verser dessus les oignons à la crème. Déposer sur la tarte les rondelles de chèvre. Parsemer de gruyère surtout sur les bords de la pâte pour éviter qu'elle ne se dessèche. Verser le miel en ruban sur toute la tarte. Enfourner à nouveau le temps de gratiner le fromage.;8
entree;Tarte au chorizo et poivron;['225 g de chorizo  ', '1 pâte feuilletée  ', '20 cl de crème semi-épaisse  ', '100 g de fromage râpé  ', '3 oeuf  ', '1/2 demi de poivron rouge  ', '1/2 demi de poivron vert  ', '1/2 demi de poivron jaune  ', 'Herbes de Provence  ']; Préchauffer le four à 220°C (thermostat 7). Couper le chorizo (doux ou fort selon votre goût) en tranche puis en deux. Couper les poivrons frais en petits carrés. Mélanger dans un saladier les œufs, la crème, le fromage, le chorizo et les poivrons. Assaisonner avec un peu d'herbes de Provence (sel et poivre selon votre goût). Étaler votre pâte dans un moule à tarte, piquer à la fourchette puis mettre la préparations dessus. Enfourner 30 minutes environ (j'attends que la tarte soit bien dorée et je la sors du four).;7
entree;Verrines de lentilles au foie gras;['120 g de lentilles  ', 'Eau  ', '1 bouquet garni (persil, laurier, thym) ', '1 échalote (ou oignon) ', '1 clou de girofle  ', '1 petit morceau de poitrine fumée  ', 'Poivre  ', 'Sel  ', 'Feuilles de coriandre  ', 'Foie gras  ']; Cuire d'abord les lentilles, avec tous les ingrédients (sauf le foie gras) 10 min en autocuiseur. Enlever le bouquet garni, l'oignon et la poitrine fumée. Garder du jus de cuisson des lentilles. Mixer les lentilles en y ajoutant du jus de cuisson jusqu'à obtention d'une texture crémeuse. Ensuite dresser les verrines (rectifier l'assaisonnement si nécessaire). On peut choisir mixer. Prendre de jolies verrines et mettre d'abord les lentilles. Couper le foie gras en petits cubes et les disposer sur les lentilles. Décorer avec les feuilles de coriandre. C'était mon entrée du réveillon du 31. Un effet garanti et joliment bon! Approuvé par tous.;11
entree;Soupe à la courgette et au curry;"['1 kg de courgette  ', '300 g de pomme de terre  ', '1 oignon  ', ""1 gousse d'ail  "", 'Curry  ', 'Poivre  ', 'Sel  ', 'Huile  ', 'Bouillon de volaille  ']"; Découpez en cubes les courgettes et les pommes de terre épluchées. Coupez les oignons grossièrement. Préparez du bouillon de volaille (frais ou lyophilisé). Dans une cocotte, faites chauffez 2 cuillères à soupe d'huile. Quand celle ci est bien chaude, versez les oignons et l'ail et saupoudrez de curry (vous pouvez être généreux mais si la présence du curry vous surprend, mettez en peu la 1ère fois). Remuez constamment, le temps que les oignons s'imprègnent de curry. Versez 1 l d'eau (y compris le bouillon). Ajoutez les pommes de terre et 5 à 10 mn plus tard, les dés de courgettes.  Laissez cuire 20 min. La soupe ne doit pas bouillir. Salez et poivrez. Mixez (de préférence le plus possible, cette soupe est meilleure lisse). C'est prêt!;7
entree;Tartare d'avocat aux oeufs de saumon;"['2 avocat bien tendres mais pas trop trop mûrs ', 'goutte de jus de citron vert ', 'Poivre  ', 'Sel  ', '2 feuilles de citronnelle  ', ""1 bocal d'oeufs de saumon  ""]";" Le matériel : - un presse-purée  - une forme creuse ronde d'environ 6 cm de diamètre Couper chaque avocat en 2 dans le sens de la longueur, planter la tranche du couteau dans le noyau, le tourner légèrement, il se détachera facilement.  Détacher la chair de l'avocat à l'aide d'une cuillère (sans les éventuelles tâches brunes !).  Dans un plat creux et plat, écraser finement la chair d'avocat et y incorporer rapidement quelques gouttes de citron, saler et poivrer ; séparer déjà en 4 parties égales cette purée dans le plat.  Ouvrir le bocal d'oeufs de saumon pour les laisser aérer quelques instants.  Préparer 4 petites assiettes sur le plan de travail, déposer la forme dans une des assiettes et y déposer une des 4 parts de purée en tassant bien ; la retirer doucement, et procéder de même pour les 3 parts suivantes.  Sans tarder, déposer sur chaque petit rond de purée d'avocat une bonne cuillerée à café d'oeufs de saumon et l'étaler sur toute la surface de la purée.  Terminer la déco de l'assiette avec les feuilles de citronnelle finement ciselées sur (ou à côté de) la préparation.  NB : cette recette peut aussi être préparée dans des cuillères chinoises, comme amuse-gueules, lors d'un cocktail dînatoire.";11
entree;Velouté courgette aubergine;"['1 courgette  ', '1 aubergine  ', '1 pomme de terre  ', ""1 gousse d'ail  "", ""2 cuillère à soupe d'arôme saveur liquide "", ""1 cuillère à soupe d'huile d'olive  "", 'Poivre  ', 'Sel  ']"; Peler, épépiner la courgette et l'aubergine. Peler la pomme de terre. Verser le tout finement coupé dans une marmite. Ajouter l'ail finement haché avec l'huile d'olive, le sel et le poivre. Laisser cuire pendant 30 minutes. Passer au mixer.;3
entree;Pizza facile;['1 pâte à pizza prête à cuire ', '1 petite boîte de tomate  ', '1 barquette de lardons nature ', '1 petite boîte de champignon de Paris en lamelles ', '2 poignée de gruyère râpée ']; Faire cuire dans une poêle les lardons et les champignons. Dans un bol, verser la boîte de concentré de tomate, y ajouter un demi verre d'eau, ensuite mettre un carré de sucre (pour enlever l'acidité de la tomate) une pincée de sel, de poivre, et une pincée d'herbe de Provence. Dérouler la pâte à pizza sur le lèche frite de votre four, piquer-le. Avec une cuillère à soupe, étaler délicatement la sauce tomate, ensuite y ajouter les lardons et les champignons bien dorer. Parsemer de fromage râpée. Mettre au four à 220°, thermostat 7-8, pendant 20 min (ou lorsque le dessus de la pizza est doré).;5
entree;Cake au thon rapide;"['150 g de farine  ', '1 sachet de levure chimique  ', '3 oeuf  ', '1 grosse boîte de thon (300g) ', '100 g de gruyère râpé  ', '10 cl de lait  ', ""10 cl d'huile (olive ou autre) "", '1 pincée de poivre  ', 'Sel  ']"; Mettre la farine et la levure dans un saladier. Ajouter les oeufs et battez sans faire de grumeaux, ainsi que le lait, l'huile, le sel le poivre. Bien mélanger. Incorporer le thon en morceaux et le fromage râpé. Mettre dans un moule à cake garni de papier sulfurisé et cuire au four 180°C.;3
entree;Fritto misto de fruits de mer ;"['600 g de calamar moyens ', '12 rouget (friture) ', '18 queue de langoustines ', '12 lotte  ', '250 g de farine  ', '4 oeuf  ', '33 cl de bière  ', '1 pincée de levure alsacienne ', ""1 cuillère d'huile d'arachide  "", 'Poivre et huile de friture ', 'Sel  ', ""1 jaune d'oeuf  "", '1 cuillère à soupe de moutarde  ', '1 cuillère à soupe de vinaigre  ', ""20 cl d'huile d'olive  "", '1 cuillère de câpres  ', '1 échalote  ', ""1 gousse d'ail  "", '1 bouquet de persil  ', '1 bouquet de cerfeuil  ', ""1 bouquet d'estragon  ""]"; Mélanger les œufs battus, la farine et la levure, puis fouetter avec la bière et l'huile jusqu’à obtenir une pâte lisse. Salez, poivrer.  Laissez reposer 1 h30 .  Préparer la sauce tartare:  Hacher 1 branche de persil, 2 branches de cerfeuil, 2 branches d'estragon, l'échalote et les câpres. Battre le jaune d’œuf avec 1 cuillère à café de moutarde et l'ail pressé. Montez en mayonnaise en versant peu à peu l'huile, sans cesser de battre. Ajoutez 1 cuillère à café de vinaigre et les aromates.  Fendre les carapaces des langoustines et décortiquer les queues. Nettoyez les calmars, les rougets et la lotte.  Farinez légèrement les poissons. Les enrober de pâte à beignet et les faire frire 2 à 3 min environ.  Servir avec la sauce tartare.;7
entree;Salade de Boeuf Piquante Thaï;"[""400 g de boeuf chateaubriand (idéalement en steack de 1cm d'épaisseur) "", '2 petit piment thaï ', '4 citronnelle  ', '4 oignon  ', '1 oignon  ', '1 galanga (un morceau de +/- 4 cm) ', '4 cuillère à soupe de poisson  ', 'Citron vert  ', 'Coriandre fraîche ', 'Menthe fraîche ']"; Saisissez le boeuf de tous les côtés, coupez-le en lamelles de +/- 5 cm et faites-les mariner dans le jus de citron. Pendant que le boeuf marine, émincez les tiges de citronnelle, les oignons (petits et grands) et la racine de galanga. Commencez par ajouter les galangas et la citronnelle à la marinade, attendez 5 minutes puis ajoutez la sauce de poisson, les oignons, petits oignons et la coriandre. Attendez encore 5 minutes puis ajoutez les piments et la menthe fraîche, mélangez et servez tout de suite. Je présente ça d'habitude sur un lit de roquette ou dans une feuille de choux chinois.;5
entree;Potage égyptien;['1 l de bouillon  ', '1 oignon  ', '1 pomme de terre  ', '1 courgette  ', '1 verre de lentilles oranges (on peut mettre des vertes) ', 'Beurre  ', '1 cuillère à café de cumin en poudre  ', 'Crème fraîche  ']; Faire revenir l'oignon dans le beurre. Ajouter les légumes, le bouillon, puis faire cuire environ 1/2 heure. Mixer le tout.  Ajouter le cumin et la crème.  Servir très chaud, avec des croûtons.;4
entree;Artichaut nature (au micro-onde);['1 artichaut par personne ']; Couper la queue de l’artichaut à ras ou à 3 cm (tout dépend si vous souhaitez manger la queue !).  Laver l’artichaut à l’eau. Le baigner rapidement dans un saladier rempli d’eau vinaigrée. Rincer à nouveau à l’eau claire. Egoutter l’artichaut puis l’envelopper dans du film plastique passant au micro-onde (l’artichaut doit être emballé bien hermétiquement). Peser l’artichaut (ou les artichauts). Déposer l’artichaut emmailloté sur une assiette. Mettre au micro-onde à 1000 W et faire cuire 1 minute pour 100 g.   Désenvelopper l’artichaut et laisser refroidir avant de déguster avec une vinaigrette. Exemples : 1 artichaut de 500 g => 5 min au micro-onde à 1000 W. 2 artichauts de 800 g au total => 8 min au micro-onde à 1000 W.;10
entree;Soupe asiatique facile;"['25 g de champignon noir  ', '200 g de viande (poulet ou boeuf) ', '3 bouillon cubes (poulet ou boeuf) assortis avec la viande choisie ', ""2 l d'eau  "", '1 cuillère à soupe de maïzena ou de farine ', '1 cuillère à soupe de sauce soja  ', ""1 cuillère à soupe d'huile  "", '1 cuillère à soupe de vinaigre  ', 'épices aromatiques asiatiques, herbes, poivre, piment ', '200 g de nouilles chinoises  ']";" Couper le viande en petites lamelles; choisir une viande pas grasse. Faire macérer les lamelles dans la sauce concoctée avec la farine, le soja, l'huile et le vinaigre (de quelques minutes à quelques heures).  Ajouter ensuite les épices selon les goûts. Faire bouillir l'eau avec les cubes. Mettre la viande et sa sauce dedans pendant 10 (boeuf) à 15 (poulet) min. Laisser cuire à petits bouillons. Ajouter les nouilles chinoises directement, et laisser cuire 4 à 5 min à feu vif.  Servir dans des bols avec des baguettes (sans cuillère!), c'est plus rigolo. Varier les quantités suivant le nombre de convives (attention à ne pas mettre trop de cubes, ce n'est pas bon).";7
entree;Salade tunisienne;"['2 kg de tomate  ', '3 poivron (rouge - jaune - vert) ', '1 piment  ', '1 ail  ', ""Huile d'olive  "", 'Poivre du moulin ', 'Sel  ']"; Laver les tomates, les poivrons et le piment. Couper le tout en petits morceaux. Mettre dans 1 sauteuse avec un fond d'huile d'olive 20 mn a feu vif, puis baisser le feu et laisser mijoter 1h30 environ jusqu'à ce qu'il n'y ait plus de jus ni d'eau. A déguster chaud ou froid.;3
entree;Soupe Tom Kha Kai (Thailande);['6 morceau de galanga sec ou 4 cuillères à café de galanga en poudre ', '1 poulet  ', '60 cl de lait de coco  ', '24 cl de crème de coco ', '3 piment vert frais ', 'Poivre  ', 'Sel  ', 'Coriandre fraîche ', 'zeste de citron ou 2 tiges de citronnelle ', '3 feuille de citronnier ou citrus histrix ', 'Poisson  ']; Faire tremper le galanga séché 30 minutes dans de l'eau chaude. Découper le poulet en morceaux et le mettre dans une casserole avec le lait de coco, le galanga, 2 tiges ou racines de coriandre écrasées, les zestes de citron, le sel et les feuilles de citronnier. Porter à ébullition et laisser mijoter à découvert jusqu'à cuisson du poulet. Ajouter la crème de coco et remuer constamment jusqu'à la reprise de l'ébullition. Retirer du feu et ajouter 1 cuillère à soupe de sauce de poisson et le jus d'un citron. Servir dans une soupière, parsemée de feuilles de coriandre et accompagnée de riz. *galanga : ressemble au gingembre, c'est une autre racine asiatique;6
entree;Cake au roquefort et aux noix;"['3 oeuf  ', '150 g de farine  ', '1 sachet de levure  ', ""5 cl d'huile de noix  "", ""5 cl d'huile arachide "", '12 cl de lait  ', '100 g de fromage râpé  ', '150 g de roquefort  ', '50 g de noix concassées ', '50 g de lard  ', 'Poivre  ']"; Battre les oeufs avec le lait et les huiles, incorporer la farine avec la levure. Ajouter le râpé, le lard, les noix puis le roquefort et le poivre. Mélanger délicatement et enfourner à 180°C(thermostat 6)pendant 45 minutes. Vérifier la cuisson en piquant la lame de couteau, qui doit ressortir sèche.;4
entree;Tarte à la tomate de Rachel;"['1 pâte à tarte brisée ', '2 cuillère à soupe de moutarde  ', ""200 g d'emmental râpé (ou autre fromage) "", '3 tomate à farcir ', '1 petite boîte de concentré de tomates (70g) ', ""Huile d'olive  "", ""2 gousse d'ail  "", 'Poivre  ', 'Sel  ']"; Etalez la pâte dans un plat, piquez-la à la fourchette. Faites cuire au four préchauffé à 180°C (thermostat 6) durant 20 minutes (dans le bas du four). Pendant ce temps, mélangez dans un bol le concentré de tomate, 5 cuillerées à soupe d'huile d'olive et 2 gousses d'ail pressées ou hachées en tout petits morceaux. Réservez.  Coupez les tomates en demi-rondelles d'environ 3 millimètres. Réservez. Une fois le fond de tarte précuit, badigeonnez-le de moutarde. Tapissez-le d'emmental et ajoutez les tranches de tomates. Recouvrez uniformément les tomates de la préparation concentré-huile-ail. Remettez au four à 180°C pendant 30 minutes. Vous pouvez servir la tarte chaude avec une petite salade pour l'entrée, ou froide pour l'apéritif ! Bon appétit !!!;7
entree;Gratin de St Jacques;"[""4 noix de St Jacques (on peut utiliser des st jacques congelés qu'on décongèle dans du lait pour garder la fermeté) "", '1 boîte de miette de crabe  ', '20 cl de crème  ', '1 échalote  ', '10 cl de vin blanc  ', '1 noix de beurre  ', '4 cuillère à soupe de chapelure  ', 'Poivre  ', 'Sel  ']"; Ouvrez les coquilles, détachez les noix et rincez à l'eau claire. Pelez et hachez l'échalote. Faites revenir l'échalote dans le beurre durant 3 min, puis ajoutez le vin blanc, la crème et portez à ébullition pendant 5 min. Ajoutez les miettes de crabes à cette préparation. Déposez les st jacques dans les coquilles, nappez de sauces et saupoudrez de panure. Enfournez les coquilles pendant 15 min dans le four chaud à 180°C (thermostat 6), puis dégustez.;6
entree;Ajo blanco (Espagne);"[""250 g d'amande mondées "", '150 g de pain de mie sans la croûte ', ""2 gousse d'ail  "", ""15 cl d'huile olive "", '1 cuillère à soupe de vinaigre Xéres ', 'Sel  ']"; Mettre le pain de mie à tremper dans de l'eau 30 mn. Egoutter.  Mixer amandes et pain de mie et sel, rajouter l'huile et le vianigre.  Ajouter 1 l d'eau froide et remixer.  Réfrigérer.;4
entree;Salade au riz complet et lentilles noires;"['125 g de lentilles noires ', '125 g de riz complet ', '1 botte de persil  ', '1 cuillère à café de curcuma  ', '1 botte de ciboulette  ', 'Sel  ', ""3 cuillère à soupe d'huile d'olive  "", '1/2 citron  ']"; Faire cuire les lentilles à l'eau salée.  Lorsque l'eau commence à bouillir, ajouter 1 petite cuillère de curcuma. Baisser le feu, recouvrir. Les lentilles seront prêtes au bout de 25-30 min. Égoutter et garder l'eau de cuisson. Dans cette même eau, faire cuire le riz sans le faire revenir dans de l'huile. Cela doit prendre entre 20 et 40 min.  On peut toujours ajouter un peu d'eau si cela ne suffit pas. Pendant ce temps, verser un peu d'huile d'olive sur les lentilles et le jus d'au moins 1/2 citron. Ajouter le persil haché finement et la ciboulette. Lorsque le riz est prêt, le mélanger aux lentilles rectifier l'assaisonnement si nécessaire. Garder au réfrigérateur au moins 1 h avant de servir.;8
entree;Crème vichyssoise.;['300 g de blanc de poireaux  ', '500 g de pomme de terre  ', '1 cuillère à soupe de beurre  ', '1 oignon  ', '1 bouillon de volaille  ', '2.5 dl de lait  ', '100 g de crème fraîche  ', 'Ciboulette hachée ', 'Poivre du moulin ', 'Sel  ', 'Muscade  ']; Eplucher tous les légumes, les laver et les couper en fines lamelles. Faire revenir poireaux et oignons dans un faitout avec le beurre en remuant, ne pas laisser colorer. Ajouter le bouillon et les pommes de terre, saler et poivrer selon goût. Laisser cuire à découvert à feu modéré pendant 30 mn. passer au mixeur, ajouter le lait, la crème et une pincée de muscade moulue et réchauffer sans bouillir 5 mn. Enlever du feu et laisser refroidir. Servir froid parsemé de ciboulette hachée.;5
