categorie;nom_recette;ingredients;preparation;nb_etape
plat;Garnitures variées pour pizza;"['Tomate  ', 'Fromage  ', 'Olives  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Oignon  ', 'Anchois  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Oignon  ', 'Lardons  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Champignon  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Champignon  ', 'Lardons  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Champignon  ', 'Oignon  ', 'Lardons  ', 'Tomate  ', 'Olives  ', 'Emmental  ', 'Chèvre  ', 'Herbes de Provence  ', 'Crème fraîche  ', 'Tomate  ', 'Olives  ', 'Emmental  ', 'Chèvre  ', 'Jambon  ', 'Crème fraîche  ', 'Tomate  ', 'Olives  ', 'Emmental  ', 'Roquefort  ', 'Crème fraîche  ', 'Tomate  ', 'Olives  ', 'Emmental  ', 'Roquefort  ', 'Jambon  ', 'Crème fraîche  ', 'Tomate  ', 'Olives  ', 'Emmental  ', 'Mozzarella  ', 'Ricotta  ', 'Feta  ', 'Crème fraîche  ', 'Tomate  ', 'Olives  ', 'Emmental  ', 'Crème de gorgonzola ', 'Noix  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Oignon  ', 'Thon  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Thon  ', 'Anchois  ', 'Câpres  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Fruit de mer  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Coquille saint-jacques  ', 'Basilic  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Saumon  ', 'Champignon  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Saumon fumé  ', 'Crevette  ', 'Crème fraîche  ', 'Tomate fraîche ', 'Fromage  ', 'Olives  ', 'filet de dorade  ', 'Persillade  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Moules  ', 'Persillade  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Lardons  ', 'Ananas  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Merguez  ', 'Pomme  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Banane  ', 'Boudin noir  ', 'épices  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Chèvre  ', 'Kiwi  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Noix  ', 'Chocolat  ', 'Crème fraîche  ', 'Tomate fraiche ', 'Fromage  ', 'Olives  ', 'Oeuf  ', 'Persillade  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Merguez  ', 'Oignon  ', 'Poivron  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Chorizo  ', 'Oignon  ', 'Poivron  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Chorizo  ', 'Merguez  ', 'Oignon  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Chorizo  ', 'Lardons  ', 'Oignon  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Sauce bolognaise à la viande ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Viande hachée ', 'Oignon  ', 'Aubergine  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Brocoli  ', ""Coeur d'artichaut  "", 'Oignon  ', 'Poivron  ', 'Lardons  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Courgette  ', 'Pignons  ', 'Oignon  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Endive  ', 'Chèvre  ', 'Pignons  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Endive  ', 'Asperge  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Asperge  ', 'Crevette  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Crevette  ', 'Avocat  ', 'Citron  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Lardons  ', 'épinard  ', 'Oeuf  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Bacon  ', 'Oeuf  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Ventrèche  ', 'Pruneau  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Gésiers confits ', 'Oignon  ', 'Endive  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Jambon  ', 'Chou-fleur  ', 'Artichaut  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Dinde  ', 'Champignon  ', 'Paprika  ', 'Crème fraîche  ', 'Tomate  ', 'Fromage  ', 'Olives  ', 'Aiguillette de canard  ', 'Champignon  ', 'Poivre vert  ']"; Etalez la préparation désirée sur votre pâte à pizza et enfournez environ 20 min à 180°C (thermostat 6).;1
plat;Quenelles sauce Nantua;"['6 quenelle (on en trouve de très bonnes en supermarché) ', '40 g de beurre  ', '40 g de farine  ', '1/2 l de lait  ', 'Sel et  poivre ', ""1 boîte d'homard  "", '200 g de crème fraîche épaisse  ', '1 cuillère à soupe de cognac  ']"; Préchauffer le four. Faire fondre le beurre, ajouter la farine en remuant puis délayer avec le lait.  Saler et poivrer. Faire cuire à feu doux sans cesser de remuer jusqu'à épaississement.  Ajouter la bisque de homard et la crème.  Cuire 15 minutes , puis ajouter le cognac. Disposer les quenelles dans un plat et couvrir de sauce. Cuire une vingtaine de minutes au four.;8
plat;Cari de poulet (comme à la Réunion);"['1 kg de poulet frais (1 beau poulet) ', '3 oignon rouge (émincés) ', ""4 gousse d'ail écrasées (ajouter du sel à l'ail écrasé) "", ""1 cuillère à soupe d'huile de tournesol (pas olive) "", '4 tomate bien rouges coupées en petits morceaux ', ""50 cl d'eau  "", '2 branche de thym  ', '3 cuillère à café de curcuma (safran réunion) ', 'Poivre  ', 'Sel  ']"; Couper le poulet et le faire dorer sur le feu (dans une marmite contenant l'huile). Pendant ce temps, préparer les ingrédients. Une fois que le poulet est bien doré y ajouter les oignons que l'on fait fondre tout en remuant avec le poulet, puis l'ail pareil (qui ne doit pas brûler), puis le safran et enfin les tomates. On mélange et on fait fondre les tomates. Ajouter ensuite de l'eau jusqu'à recouvrir le dessus du poulet, puis ajouter enfin le thym.  Une fois que vous avez obtenu une sauce de 3 mm d'épaisseur environ (un peu de sauce mais PAS TROIS TONNES!!), c'est bon... Ajouter du poivre en fin de cuisson. Rajouter du sel en cours de cuisson s'il en manque (goûter pour s'en assurer). Manger avec du riz, des grains et un bon petit rougail mangue pimenté bien sûr... ;6
plat;Pâtes au fromage scamorza et pancetta;"['400 g de pâtes sèches ', '150 g de fromage scamorza ', '120 g de pancetta en fines tranches ', '2 tomate  ', '5 brin de ciboulette  ', ""Huile d'olive  "", 'Poivre (noir) ', 'Sel  ']";" Cuire les pâtes suivant les instructions précisées sur l'emballage. Emonder les tomates; pour cela faire bouillir 1,5 l d'eau. Equeuter les tomates et les inciser en croix à leur base. Plonger les tomates pendant 30 secondes dans l'eau bouillante. Les passer à l'eau glacée et les éplucher. Epépiner les tomates et les cubes en petits cubes. Raper le fromage scamorza. Ciseler la ciboulette assez finement. Dans une grande poêle verser un petit filet d'huile d'olive et faire revenir la pancetta. Ajouter les cubes de tomates à la pancetta et laisser mijoter cinq minutes. Egoutter les pâtes en gardant une petite louche d'eau de cuisson. Mélanger les pâtes avec la pancetta à la tomate, le fromage, la ciboulette et la petite louche d'eau de cuisson. Vérifier l'assaisonnement et servir. Bon appétit.";14
plat;Ragoût de mouton aux pommes de terre et à l'ail;['800 g de mouton  ', '1 kg de pomme de terre  ', '1 ail  ', '3 cuillère à soupe de farine  ', 'Cumin en poudre  ', '1 cube de bouillon  ', 'Poivre  ', 'Sel  ']; Couper le mouton en gros cubes.  Faire revenir la viande dans la cocotte-minute avec un peu d'huile.  Saler, poivrer, saupoudrer de cumin.  Ajouter les 2 cuillères à soupe de farine, laisser roussir quelques secondes, puis ajouter de l'eau à hauteur.  Déposer le bouillon kub et bien racler le fond avec une cuiller en bois.  Eplucher les gousses d'ail (je mets toute la tête, mais il en faut au moins 6) et enlever le germe.  En ajouter deux ou trois coupées en deux et les autres pressées au presse-ail.  Fermer la cocotte, cuisson 15 mn.  Eplucher les pommes de terre et les couper en gros cubes.  Les ajouter à la viande, après avoir rajouté un bol d'eau, goûter et rectifier l'assaisonnement (surtout le sel, et on peut rajouter du cumin).  La sauce doit affleurer les pommes de terre, sans les recouvrir tout à fait.  Fermer la cocotte, cuisson 20 mn.  Remuer délicatement avant de servir brûlant.;13
plat;Penne à la Toscane;"['500 g de penne rigate ', '4 tranche de jambon blanc  ', '4 cuillère à soupe de crème fraîche épaisse  ', '1 sauce tomate  ', '1 petit sachet de parmesan (125 g) ', '4 tomate fraîches ', '1 oignon  ', ""1 gousse d'ail  "", 'Basilic  ', 'Poivre  ', 'Sel  ', ""1 pincée de piment d'Espelette  "", ""1 cuillère à café d'huile d'olive pour la cuisson ""]";" Faire cuire les pâtes dans de l'eau bouillante salée, le temps indiqué sur le paquet. Pendant ce temps, dans une poêle assez grande et profonde, faire revenir dans un peu d'huile d'olive l'oignon émincé et l'ail pressé. Une fois les oignons devenus translucides, ajouter les tomates en quartiers. Ensuite, quand les légumes sont cuits, ajouter le jambon blanc coupés en lamelles. Ajouter la sauce tomate en tube, suffisamment pour bien enrober les ingrédients (environ la moitié du tube). Ajouter la crème fraîche, et remuer jusu'à obtenir une sauce bien onctueuse. La sauce doit être rose-orangée, ni trop claire, ni trop foncée.  Assaisonner avec 1 cuillère à café bombée de basilic, sel, poivre et le piment d'espelette. Enfin, verser le sachet de parmesan en entier, et remuer; maintenir la sauce au chaud. Egoutter les penne, puis les verser dans la poêle, puis mélanger; servir sans attendre.";9
plat;Rigatoni aux courgettes et tomates;"['500 g de rigatoni  ', '2 courgette moyennes ', '2 oignon  ', ""2 gousse d'ail  "", '20 tomate cerise  ', '1 boîte de pulpe de tomate  ', '2 piment oiseau ', '20 cl de vin rouge  ', '10 olives noires dénoyautées ', ""3 cuillère à soupe d'huile d'olive  "", 'feuille de basilic frais  ', 'Parmesan  ']"; Laver et couper les courgettes en lamelles, ainsi que les oignons. Peler les gousses d'ail et les couper en grosses lamelles. Laver et couper les tomates scerises en deux. Faire chauffer de l'eau salée dans une casserole. Quand l'eau bout y mettre les pâtes et cuire comme indiqué sur le paquet moins 2 minutes pour qu'elles soient al dente ! Pendant ce temps mettre les oignons, l'ail et les piments à cuire dans une poêle avec l'huile d'olive. Quand tout est blond, y mettre les courgettes avec une pinsée de sel pour les aider à dégorger et cuire plus rapidement. Quand tout ce beau mélange est doré, verser le vin, laisser évaporer un peu puis ajouter la boite de pulpe de tomates et les tomates cerises coupées en deux. Laisser mijoter à feu doux. Allumer le four sur la position gril. Quand vos pâtes sont cuites, les égouter et les mélanger à la sauce. Les mettre dans un plat qui va au four. Parsemer les olives coupées en deux, de feuilles de basilic et de parmesan ! Enfourner le tout et sortir du four quand le fromage est doré et croustillant ! Servir aussitôt ! Buon appetito !;14
plat;Filet mignon de veau au cidre;"[""1 filet mignon de veau coupé en tronçons d'environ 2 cm d'épaisseur "", '1 oignon et deux belles échalotes ', '1 bouteille de cidre brut ', 'Calvados (facultatif) ', 'Poivre  ', 'Sel  ', 'Fond de veau (en poudre) ', 'Crème fraîche (surtout pas fleurette) ', 'Beurre  ']"; Faire fondre l'oignon et les échalotes dans le beurre, ajouter le veau pour le faire dorer. Si vous en avez envie, faire flamber avec du calvados. Ajouter le cidre et réduire le feu. Saler, poivrer (pas trop de sel, car vous allez ajouter le fond de veau qui va saler un peu). Quand la cuisson de la viande est totale, la retirer et la réserver au chaud. Ajouter une cuillère à café de fond de veau. Faire réduire la sauce de moitié. Rectifier l'assaisonnement. Ajouter une bonne cuillère à soupe de crème fraiche. Servir.;8
plat;Coco de Paimpol;"['500 g de coco de paimpol  ', ""100 g d'oignon émincés "", '1/4 l de bouillon de pot au feu ou autre ', ""4 gousse d'ail  "", 'échalote  ', '250 g de tomate en boîtes ', '4 saucisse fumées ']"; Faire rissoler à l'huile d'olive les oignons, arroser avec 1/4 de litre de bouillon.  Faire bouillir et ajouter 4 ou 5 gousses d'ail et 2 échalotes, le tout épluchées et entières.  Ajouter la boîte de tomates et les cocos, saler peu mais poivrer.  Mettre les saucisses.  Ajouter de l'eau si nécessaire afin que le tout soit recouvert.  Laisser cuire pendant 20 mn en autocuiseur.;6
plat;Filets mignons aux morilles;"['40 g de morille séchées ', ""5 dl d'eau  "", '2 échalote  ', '1 cuillère à soupe de farine  ', '2 cuillère à soupe de porto (ou de Cognac) ', '1 dl de vin blanc  ', '1 cuillère à soupe de sauce soja  ', '1 dl de crème  ', 'Poivre  ', 'Sel  ', '800 g de filet mignon de porc ']"; La sauce : Je prépare toujours cette sauce en début d'après-midi pour le soir.   Faire tremper 2 sachets de morilles (40 g) dans environ 5 dl d'eau tiède pendant 30 mn.  Les égoutter, garder l'eau précieusement (la passer au travers d'un filtre à café pour ôter tout le sable).  Couper les morilles en deux dans la longueur et les laver soigneusement. Les éponger.  Dans une sauteuse, faire revenir 1 ou 2 échalotes dans du beurre, ne pas laisser colorer.  Ajouter les morilles égouttées, 1 cuillère à soupe de farine, mélanger et faire revenir environ 5 mn.  Déglacer avec du Porto ou du Cognac. Ajouter 1 dl de vin blanc, laisser réduire à sec. Ajouter l'eau de trempage des morilles, sel, poivre (mon truc : 1 cuillère à soupe de sauce soja faire ressortir le goût de la morille), laisser mijoter 15 mn.  Eteindre et laisser infuser jusqu'au moment de réchauffer la sauce pour la servir.  Le soir :  Couper le filet mignon en médaillons de 2 à 3 cm d'épaisseur, voire même 5 cm. Les faire griller 1 à 2 mn de chaque côté dans une poêle anti-adhésive.  Déglacer la poêle avec 1 cuillère à soupe de l'alcool choisi pour la sauce et verser le jus obtenu dans la sauce.  Réserver la viande au four à 150°C une dizaine de minutes.  Faire réchauffer la sauce, y incorporer 1 dl de crème, rectifier l'assaisonnement.  Sortir la viande du four, verser le jus qui s'est écoulé dans la sauce.  Mettre la viande dans le plat de service, le couvrir de sauce. Mettre le reste en saucière.;16
plat;Risotto de crevettes au curry;"['1 oignon  ', '300 g de crevette  ', '10 champignon de Paris  ', '4 tomate  ', '175 g de riz pour risotto  ', ""2 cuillère à soupe d'huile d'olive  "", 'Poivre  ', 'Beurre demi-sel  ', '1 cuillère à soupe de crème  ', '1 curry  ', '1 bouillon volaille ou boeuf ', '1 verre de vin blanc  ', '1/2 basilic moulu sec ']"; - Faire revenir les crevettes décortiquées et coupées en 2 dans le beurre de mi-sel puis ajouter le basilic. Réserver. - Dans la même poêle faire revenir les champignons coupés en 4 ainsi que les tomates pelées et dégrainées. Ajouter au mélange les crevettes, la crème et le curry. Réserver. - Dans une sauteuse faire revenir les oignons émincés dans l'huile d'olive, poivrer. Incorporer le riz puis mélanger jusqu'à ce qu'il soit translucide. Ajouter le vin blanc puis petit à petit le bouillon tout en remuant en même temps. - Une fois le riz cuit ajouter la préparation crevettes, champignons, tomates. SERVIR IMMEDIATEMENT POUR NE PAS PERDRE L'ONCTUOSITE DU RIZ. Pour les adeptes du vrai risotto n'hésitez pas à ajouter un demi chorizo coupé en rondelle et 2 cs de parmesan.;6
plat;Selle d'agneau aux herbes ;"[""500 g de selle d'agneau désossée et ficelée "", ""2 cuillère à soupe d'origan  "", ""2 cuillère à soupe d'herbes de Provence  "", ""1 cuillère à soupe d'ail en poudre "", '1 cuillère à café de sel  ', '1 cuillère à café de poivre  ', ""8 cuillère à soupe d'huile d'olive  ""]"; Mélangez les différentes herbes, le sel, l'ail, le poivre et l'huile d'olive. Mettre le mélange dans un plat allant au four. Ajouter la selle d'agneau, la recouvrir du mélange. Mettre au frigo une heure en la retournant à mi-temps.  Préchauffer le four à 210°C, cuire 35 minutes, en commençant à l'envers puis retournant à mi-cuisson.;2
plat;Gnocchi au speck et au gorgonzola;"['500 g de gnocchi  ', '4 tranche de speck coupées en petits morceaux (épaule de porc fumée) ', '200 g de gorgonzola émietté ', '20 cl de crème fraîche  ', ""1 gousse d'ail écrasée "", '1 noix de beurre  ', 'Parmesan râpé  ']";" Dans une casserole, faire fondre le beurre avec le speck 3 min. Ajouter l'ail, la crème et le gorgonzola. Faire cuire jusqu’à ce que le gorgonzola ait fondu; éteindre le feu. Cuire les gnocchis selon les instructions du paquet. Mélanger le tout, servir et saupoudrer chaque assiette de parmesan.";5
plat;Couscous royal (agneau, poulet, merguez);"['6 courgette moyennes ', '2 aubergine  ', '600 g de carotte  ', '1 botte de céleri branche ', '8 navet  ', '4 oignon  ', '1 boîte de pois chiches  ', '1 boîte de tomate pelée  ', '1/2 boîte de concentré de tomates  ', '2 cuillère à café de paprika  ', '2 cuillère à soupe de Ras el Hanout  ', '2 safran  ', 'Sel  ', 'Fleur de sel  ', ""Huile d'olive  "", ""6 morceau de collier d'agneau  "", ""1 gigot d'agneau  "", '1 poulet  ', '8 merguez  ', '1 kg de semoule moyenne  ']"; Désosser le gigot d'agneau, le découper en cubes de 4 cm. Les mettre à mariner dans de l'huile d'olive et des herbes de provences pendant 1 heure. Badigeonner le poulet d'huile d'olive et le recouvir de fleur de sel, le faire cuire à la tourne broche dans le four pendant 1h à 1h30. Eplucher tous les légumes et les oignons, les détailler en gros cubes. Faire revenir les morceaux de collier dans le couscoussier à l'huile d'olive, les retirer et y mettre tous les légumes à revenir sauf les courgettes. Couvrir d'eau, saler, y ajouter le concentré de tomate, les tomates pelées, le safran, le paprika, le Ras el hanout et les morceaux de collier. Laisser mijoter le tout durant 1h à 1h30, ajouter les courgettes au bout de 30 minutes de cuisson et les pois chiches 20 minutes avant la fin de la cuisson. Préparer la semoule en la faisant cuire à la vapeur dans le haut du couscoussier et en la roulant plusieurs fois, y ajouter du beurre à la fin. Piquer les morceaux d'agneaux marinés sur des brochettes en alternant avec un ou deux morceaux d'oignons. Les faire cuire au grill viande ou au barbecue. Faire cuire les merguez au grill viande ou au barbecue. Découper le poulet. Servir le tout accompagné de harrissa( selon les goûts).;12
plat;Tartiflette (d'une vraie savoyarde);['1 kg de pomme de terre  ', '300 g de lardons fumés  ', '4 échalote  ', '20 cl de crème fraîche entière ', '1 reblochon (au lait cru du 74) '];" Faire cuire les pommes de terre (avec la peau) à l'eau. Réservez. Eplucher les échalotes et les faire revenir dans un mélange beurre-huile jusqu'à ce qu'elles soient dorées. Ajouter les lardons, les faire cuire. Eplucher les pommes de terre et les couper en rondelles de 1 cm d'éapisseur, les mettre dans une poêle sufisamment graissée, les retirer du feu une fois qu'elles sont bien croustillantes. Faire chauffer le four à 200°C (thermostat 6-7). Dans un plat alterner les couches de pommes de terre et de lardons-échalotes. Une fois les couches terminées, napper de crème liquide. Maintenir le plat au chaud. ""Gratter"" légerement le reblochon, le couper en lamelles de 2 cm d'épaisseur. Le disposer 15-20 minutes avant le service afin qu'il soit juste fondu.";11
plat;hampe de boeuf (comment la cuisiner);"[""1 tranche d'hampe minimum 2,5 cm d'épaisseur "", 'Huile  ', 'Beurre  ', 'Sel  ', 'Poivre  ']"; On met quelques gouttes d'huile dans ses mains et on masse la viande. Puis on fait chauffer la poêle et on ajoute le beurre, une fois celui-ci fondu on fait faire juste un aller-retour dans la poêle à la viande.  Puis on la laisse reposer sur une planche 5 min (cela afin de l'attendrir).  Ensuite on refait chauffer la poêle et là tout dépend des préférences :  bleu 1 min 30 de chaque côté, saignant 2 min de chaque côté, à point 3 à 4 min de chaque côté et bien cuit 5 min de chaque côté. Dans tous les cas, il faut faire reposer la viande après cuisson 2 min, la saler et la poivrer et la servir avec un beurre persillé par exemple. Ces temps s'ajustent en fonction de l'épaisseur de votre pièce de boeuf.;5
plat;Poireaux au jambon à la béchamel;['6 tranche de jambon  ', '3 poireau moyens ', '50 g de beurre  ', '60 g de farine  ', '1/2 l de lait  ', 'Fromage râpé  ']; Faites cuire les blancs de poireaux à la vapeur, à l'eau ou au micro-ondes jusqu'à ce qu'ils soient tendres.  Préparez la béchamel : dans une casserole, faites fondre le beurre puis ajoutez la farine. Mélangez vigoureusement avec un fouet. Laissez cuire 2 mn puis versez petit à petit le lait tout en fouettant. Laissez cuire jusqu'à ce que le mélange épaississe et soit onctueux.  Coupez les poireaux en 2 cylindres égaux, roulez une tranche de jambon autour de chaque morceau.  Disposez-les dans un plat carré, étalez la béchamel sur les roulés et saupoudrez enfin de fromage râpé.  Laissez cuire au four (180°C) jusqu'à ce le fromage soit bien gratiné.;5
plat;Cake au thon de sophie;"['300 g de thon  ', '100 g de farine  ', 'sachet de levure  ', '3 oeuf  ', '10 cl de lait  ', ""5 cl d'huile  "", '100 g de gruyère  ', 'Ciboulette  ', 'Poivre et sel ']"; Dans un saladier mélanger la farine, le levure, le lait, l'huile et les oeufs  Ajouter ensuite le thon, le gruyére, la ciboulette puis un peu de sel(facultatif) et le poivre. Beurré et fariné un moule et y versé la préparation. Enfourné dans votre four environ 40mn à 180°.;4
plat;Bonite à la balinaise;"[""1 bonite d'environ 2 kg "", '1 oignon  ', '50 g de gingembre frais ', '1 piment frais ', '2 banane bien mûres ', '40 cl de lait de coco  ', '1 g de safran  ', 'Cannelle en poudre ', 'Sel  ']"; Couper la bonite en darnes épaisses (presque 3 cm). Les saler. Dans une poêle avec un peu d'huile, faire saisir les darnes à feu vif (2 min de chaque côté) le  poisson doit être saisi mais pas complètement cuit mais suffisamment pour être nettoyé facilement. Nettoyer les darnes, retirer la peau, les arrêtes et les parties noires puis réserver. Faire suer 1 oignon émincé avec le gingembre frais haché et les bananes coupées en morceaux et du piment frais en lamelles. Ajouter les morceaux de poisson, laisser cuire à couvert 5 min à feu doux. Verser le lait de coco environ 40 cl, ajouter une pointe de cannelle et le safran. Ajuster l'assaisonnement, laisser mijoter 10 min.;7
plat;Gratin de courgettes aux tomates;"['1.2 kg de courgette  ', '1.2 kg de tomate  ', 'Sel  ', 'Beurre  ', '150 g de fromage râpé  ', ""3 gousse d'ail (facultatif) ""]"; Passer les légumes sous l'eau froide et les trancher avant de les saler pour les faire dégorger. Graisser un plat allant au four avec un peu de beurre et placer les tranches en alternant courgettes et tomates. Parsemer d'ail coupé finement et de fromage. Recommencer l'opération jusqu'à épuisement des ingrédients en prenant soin de recouvrir le dessus de fromage avec quelques petits morceaux de beurre. Mettre au four pendant 45 min à 180°C (thermostat 6) pour faire gratiner.;4
plat;Zarzuela catalane;"['1 encornet  ', '6 langoustine  ', '6 gambas  ', '500 g de moules  ', '500 g de palourde  ', '1 baudroie (lotte) de 1.5 kg ', '1 oignon  ', '1 carotte  ', '1 blanc de poireaux  ', '3 échalote  ', ""3 gousse d'ail  "", ""1 poignée d'amande  "", '1 boîte de pulpe de tomate  ', '1 verre de vin blanc  ']"; Cuire les moules et les palourdes pour les ouvrir, réserver. Faire roussir l’encornet, les gambas et les langoustines dans de l’huile d’olive. Flamber au cognac. Enlever les langoustines et les gambas et ajouter les légumes coupés en brunoise (l’oignon, la carotte, le blanc de poireau, les échalotes, l’ail) en les faisant roussir. Ajouter la pulpe de tomates, le verre de bin blanc, un peu de thym et l’eau des moules et des palourdes. Laisser cuire à découvert 35 minutes. Fariner la baudroie et la faire roussir dans une poêle huilée. Ajouter à la sauce le poisson, les coquillages, les gambas et les langoustines. Epaissir avec la poudre d’amande, laisser mijoter 15 minutes.;9
plat;Tajine d'agneau aux pruneaux et aux amandes;"[""1.5 kg d'agneau coupé en morceaux (de l'épaule, par exemple) "", ""2 cuillère à soupe d'huile  "", '2 oignon  ', ""3 gousse d'ail  "", '1 cuillère à café de sel  ', '1 cuillère à soupe de cannelle  ', '1 cuillère à café de gingembre  ', '1 pincée de safran  ', '500 g de pruneau entiers ', ""100 g d'amande épluchées "", '50 g de sésame  ', '5 cuillère à soupe de sucre  ']"; Dans une cocotte, mettre la viande et l'huile, et faire revenir les morceaux quelques instants, puis ajouter les oignons et les laisser colorer.  Ajouter ensuite l'ail haché, 2 cuillères à soupe de sucre, le gingembre et le safran.  Bien mélanger, et couvrir la viande d'eau. Laisser mijoter 1 h 30 environ. Avant la fin de la cuisson de la viande, faire cuire les pruneaux environ 1/4 h dans une casserole, avec 2 louches de bouillon de viande, 3 cuillères à soupe de sucre et la cannelle.  Pendant ce temps faire griller très légèrement dans une poêle sèche les graines de sésame. Faire frire les amandes dans un peu d'huile, et bien les égoutter.  Bien surveiller la coloration, car cela va vite! Ajouter à la viande, les pruneaux et les graines. ;8
plat;Boudin blanc maison;['750 g de porc maigre ', '250 g de porc gras ', '1 l de lait  ', '2 carotte  ', '2 oignon  ', '1 bouquet garni  ', '3 échalote  ', '5 oeuf entiers ', '40 g de fécule ou maïzena ', '30 g de sel  ', '5 g de poivre blanc  ', '2 g de quatre-épices  ', '4 g de sucre  ', '2 g de muscade  ', '5 cl de porto blanc ', '200 g de pain  ', '30 g de beurre  ', 'Boyau  ']; Faire bouillir le lait 10 minutes avec les carottes, les oignons et le bouquet garni puis laisser refroidir.  Émincer les échalotes et les faire cuire dans le beurre jusqu'à transparence dans le beurre. Mettre les boyaux à tremper dans de l'eau tiède et détremper la mie de pain dans le lait. Hacher finement et séparément chaque ingrédient puis mélanger soigneusement le tout (on peut ajouter des petits cubes de foie gras, truffes, marrons, champignons cuits, herbes ou n'importe quelle autre petite douceur de votre envie). Avec un entonnoir ou un poussoir préparer les boudins. Les plonger dans de l'eau salée de 15 à 20 minutes à 80°C (les légumes qui ont servi à infuser le lait peuvent être ajoutés au court-bouillon). REFROIDISSEMENT IMMÉDIAT à l'eau glacée pour que les boudins restent bien blancs.;7
plat;Quiche aux dés de jambon de Nanie;['1 pâte feuilletée  ', '150 g de jambon  ', '15 cl de lait  ', '10 cl de crème fraîche liquide  ', 'Gruyère râpé  ', '2 oeuf  ', 'Poivre  ', 'Muscade en poudre ']; Préchauffez votre four à 220°C (thermostat 7). Mettez la pâte dans un moule à tarte et piquez le fond avec une fourchette. Disposez les dés de jambon. Dans un saladier, mélangez le lait, la crème et les œufs. Ajoutez une pincée de poivre et de muscade.  Versez le tout sur la tarte puis parsemez de gruyère râpé. Faites cuire au four pendant 25 min.;5
plat;Pois mange-tout à la paysanne;['800 g de pois mange-tout  ', '4 oignon  ', '150 g de lard  ', '20 cl de bouillon  ', '30 g de beurre  ']; Nettoyez et rincez les pois mange-tout, faites-les cuire 15 minutes à l'eau bouillante salée. Egouttez. Emincez les oignons, découpez le lard en lardons et ébouillantez-les 2 min. Faites fondre le beurre dans une cocotte, mettez-y les oignons et les lardons et laissez suer. Rajoutez les pois mange-tout, mouillez avec le bouillon et couvrez. Laissez mijoter 15 min à feu moyen.;6
